canonical_composer;canonical_title;split;year;midi_filename;audio_filename;duration
Ludwig van Beethoven;"Sonata No. 21 in  C Major; Op. 53";train;2009;2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_01_WAV.midi;2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_01_WAV.wav;134.434.026.891
Ludwig van Beethoven;"Sonata No. 21 in C Major; Op. 53";train;2018;2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_18_R1_2018_wav--1.midi;2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_18_R1_2018_wav--1.wav;130.674.014.625
Ludwig van Beethoven;"Sonata No. 21 in C Major; Op. 53; ""Waldstein""; First Movement";train;2011;2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_08_Track08_wav.midi;2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_08_Track08_wav.wav;519.560.110.781
Ludwig van Beethoven;"Sonata No. 21 in C Major; Op. 53; ""Waldstein""; First Movement";train;2011;2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_04_Track04_wav.midi;2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_04_Track04_wav.wav;521.564.649.375
Ludwig van Beethoven;"Sonata No. 21 in C Major; Op. 53; ""Waldstein""; First Movement";train;2011;2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_08_Track08_wav.midi;2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_08_Track08_wav.wav;4.896.789.975
Ludwig van Beethoven;"Sonata No. 21 in C Major; Op. 53; 1st mov.";train;2013;2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--2.midi;2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--2.wav;534.701.655.469
Ludwig van Beethoven;"Sonata No. 21 in C Major; Op. 53; First Movement";train;2008;2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.midi;2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.wav;481.751.655
Ludwig van Beethoven;"Sonata No. 21 in C Major; Op. 53; I. Allegro con brio";train;2015;2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--2.midi;2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--2.wav;484.226.041.667
Ludwig van Beethoven;"Sonata No. 21 in C Major; Op. 53; I. Allegro con brio";train;2015;2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--2.midi;2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--2.wav;504.610.416.667
Ludwig van Beethoven;"Sonata No. 21 in C major; Op. 53; 1st mov.";train;2013;2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--2.midi;2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--2.wav;506.996.020.781
Ludwig van Beethoven;"Sonata No. 21 in C major; Op. 53; “Waldstein;” I. Allegro con brio";train;2014;2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--3.midi;2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--3.wav;470.289.326.719
Ludwig van Beethoven;"Sonata No. 21; Op. 53; ""Waldstein""; I. Allegro con brio";train;2017;2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--2.midi;2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--2.wav;473.193.194.162
Ludwig van Beethoven;"Sonata No. 21; Op. 53; ""Waldstein""; I. Allegro con brio";train;2017;2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--2.midi;2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--2.wav;637.070.596.287
Ludwig van Beethoven;"Sonata No. 21; Op. 53; ""Waldstein""; I. Allegro con brio";train;2017;2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--2.midi;2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--2.wav;484.191.003.521
Ludwig van Beethoven;"Sonata No. 21; Op. 53; ""Waldstein""; I. Allegro con brio";train;2017;2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--3.midi;2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--3.wav;501.518.910.067
Ludwig van Beethoven;"Sonata No. 21; Op. 53; ""Waldstein""; I. Allegro con brio";train;2017;2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--2.midi;2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--2.wav;480.396.150.321
Ludwig van Beethoven;"Sonata No. 21; Op. 53; ""Waldstein""; I. Allegro con brio";train;2017;2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--1.midi;2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--1.wav;488.333.077.242
Ludwig van Beethoven;"Sonata No. 23 in F Minor; Op. 57 ""Appassionata""; First Movement";train;2008;2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--2.midi;2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--2.wav;593.318.049.844
Ludwig van Beethoven;"Sonata No. 23 in F Minor; Op. 57 (Complete)";train;2015;2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--3.midi;2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--3.wav;125.128.854.167
Ludwig van Beethoven;"Sonata No. 23 in F Minor; Op. 57; First Movement";train;2011;2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_03_Track03_wav.midi;2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_03_Track03_wav.wav;523.841.623.594
Ludwig van Beethoven;"Sonata No. 23 in F Minor; Op. 57; First Movement";train;2011;2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_04_Track04_wav.midi;2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_04_Track04_wav.wav;572.423.305.781
Ludwig van Beethoven;"Sonata No. 23 in F Minor; Op. 57; First Movement";train;2011;2011/MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_15_Track15_wav.midi;2011/MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_15_Track15_wav.wav;564.872.565.469
Ludwig van Beethoven;"Sonata No. 23 in F Minor; Op. 57; First movement";train;2011;2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_08_Track08_wav.midi;2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_08_Track08_wav.wav;568.347.455.156
Ludwig van Beethoven;"Sonata No. 23; Op. 57 in F Minor; ""Appassionata""; I. Allegro assai";train;2017;2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--2.midi;2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--2.wav;515.413.072.754
Ludwig van Beethoven;"Sonata No. 24 in F-Sharp Major; Op. 78";train;2008;2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--2.midi;2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--2.wav;602.757.142.969
Ludwig van Beethoven;"Sonata No. 24 in F-sharp Major; Op. 78";train;2011;2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_09_Track09_wav.midi;2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_09_Track09_wav.wav;397.693.245.469
Ludwig van Beethoven;"Sonata No. 24 in F-sharp Major; Op. 78; First Movement";train;2008;2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--2.midi;2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--2.wav;278.421.195.937
Ludwig van Beethoven;"Sonata No. 26 in 3-flat Major; Op. 81a (2nd & 3rd Movements)";train;2004;2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_02_Track02_wav.midi;2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_02_Track02_wav.wav;316.572.784.056
Ludwig van Beethoven;"Sonata No. 26 in 3-flat Major; Op. 81a (2nd & 3rd Movements)";train;2004;2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_03_Track03_wav.midi;2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_03_Track03_wav.wav;453.392.893.256
Ludwig van Beethoven;"Sonata No. 26 in E-Flat Major; Op. 81a; ""Les Adiex""; First Movement";train;2011;2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_14_Track14_wav.midi;2011/MIDI-Unprocessed_16_R1_2011_MID--AUDIO_R1-D6_14_Track14_wav.wav;399.448.051.406
Ludwig van Beethoven;"Sonata No. 26 in E-Flat Major; Op. 81a; ""Les Adiex""; First Movement";train;2011;2011/MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_03_Track03_wav.midi;2011/MIDI-Unprocessed_17_R1_2011_MID--AUDIO_R1-D7_03_Track03_wav.wav;338.045.869.219
Ludwig van Beethoven;"Sonata No. 26 in E-flat Major; Op. 81a; I. Das Lebewohl. Adagio - Allegro";train;2015;2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--2.midi;2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_22_R1_2015_wav--2.wav;407.455.208.333
Ludwig van Beethoven;"Sonata No. 27 in E Minor; Op. 90";validation;2018;2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--3.midi;2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--3.wav;7.602.770.175
Ludwig van Beethoven;"Sonata No. 27 in E Minor; Op. 90; First Movement";validation;2008;2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--2.midi;2008/MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--2.wav;30.853.601.625
Ludwig van Beethoven;"Sonata No. 27; Op. 90; I. Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck";validation;2017;2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--2.midi;2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--2.wav;318.420.448.279
Ludwig van Beethoven;"Sonata No. 28 in A Major; Op. 101 (Complete)";train;2014;2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--3.midi;2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_13_R1_2014_wav--3.wav;120.107.919.422
Ludwig van Beethoven;"Sonata No. 28 in A Major; Op. 101 (Complete)";train;2014;2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_17_R1_2014_wav--1.midi;2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_17_R1_2014_wav--1.wav;116.239.066.453
Ludwig van Beethoven;"Sonata No. 28 in A Major; Op. 101 (Complete)";train;2014;2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--2.midi;2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--2.wav;109.892.518.313
Ludwig van Beethoven;"Sonata No. 29 in B-flat Major; Op. 106";validation;2018;2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--1.midi;2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_02_R1_2018_wav--1.wav;245.780.737.125
Ludwig van Beethoven;"Sonata No. 3 in C Major; Op. 2 No. 3; First Movement";test;2008;2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--2.midi;2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--2.wav;4.300.636.725
Ludwig van Beethoven;"Sonata No. 3 in C Major; Op. 2 No. 3; I. Allegro con brio";test;2015;2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--3.midi;2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_05_R1_2015_wav--3.wav;44.568.125
Ludwig van Beethoven;"Sonata No. 3 in C Major; Op. 2 No. 3; I. and II. ";test;2015;2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--2.midi;2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_09_R1_2015_wav--2.wav;89.440.625
Ludwig van Beethoven;"Sonata No. 3; Op. 2 No. 3 in C major; I. Allegro con brio";test;2017;2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--2.midi;2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--2.wav;450.154.845.513
Ludwig van Beethoven;"Sonata No. 30 in E Major; Op. 109";train;2018;2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--2.midi;2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--2.wav;117.640.240.266
Ludwig van Beethoven;"Sonata No. 31 In A-flat Major; Op. 110";train;2018;2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--2.midi;2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_19_R1_2018_wav--2.wav;102.254.438.344
Ludwig van Beethoven;"Sonata No. 31 in A-Flat Major; Op. 110 (Complete)";train;2014;2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_06_R1_2014_wav--3.midi;2014/MIDI-UNPROCESSED_06-08_R1_2014_MID--AUDIO_06_R1_2014_wav--3.wav;113.743.743.094
Ludwig van Beethoven;"Sonata No. 31 in A-flat Major; Op. 110";train;2018;2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--2.midi;2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_10_R1_2018_wav--2.wav;106.072.142.859
Ludwig van Beethoven;"Sonata No. 31 in A-flat Major; Op. 110 (Complete)";train;2014;2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--2.midi;2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_02_R1_2014_wav--2.wav;106.392.121.172
Ludwig van Beethoven;"Sonata No. 31 in A-flat Major; Op. 110; First movement";train;2011;2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_03_Track03_wav.midi;2011/MIDI-Unprocessed_14_R1_2011_MID--AUDIO_R1-D6_03_Track03_wav.wav;397.215.147.656
Ludwig van Beethoven;"Sonata No. 32 in C Minor; Op. 111";train;2009;2009/MIDI-Unprocessed_06_R1_2009_01-02_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_02_WAV.midi;2009/MIDI-Unprocessed_06_R1_2009_01-02_ORIG_MID--AUDIO_06_R1_2009_06_R1_2009_02_WAV.wav;160.311.404.859
Ludwig van Beethoven;"Sonata No. 32 in C Minor; Op. 111 (Complete)";train;2014;2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_19_R1_2014_wav--2.midi;2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_19_R1_2014_wav--2.wav;158.596.930.078
Ludwig van Beethoven;"Sonata No. 32 in C minor; Op. 111";train;2018;2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_15_R1_2018_wav--3.midi;2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_15_R1_2018_wav--3.wav;159.010.257.656
Ludwig van Beethoven;"Sonata No. 4 in E-flat Major; Op. 7; 1st mov.";train;2013;2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--2.midi;2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_01_R1_2013_wav--2.wav;330.763.558.125
Ludwig van Beethoven;"Sonata No. 4 in E-flat Major; Op. 7; 1st mov.";train;2013;2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--2.midi;2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--2.wav;32.530.950.375
Ludwig van Beethoven;"Sonata No. 4 in E-flat Major; Op. 7; First Movement";train;2011;2011/MIDI-Unprocessed_22_R1_2011_MID--AUDIO_R1-D8_13_Track13_wav.midi;2011/MIDI-Unprocessed_22_R1_2011_MID--AUDIO_R1-D8_13_Track13_wav.wav;332.583.802.031
Ludwig van Beethoven;"Sonata No. 4 in E-flat Major; Op. 7; I. Allegro molto e con brio";train;2015;2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--2.midi;2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_17_R1_2015_wav--2.wav;338.472.916.667
Ludwig van Beethoven;"Sonata No. 4 in E-flat Major; Op. 7; I. Allegro molto e con brio";train;2017;2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--4.midi;2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--4.wav;325.877.676.696
Ludwig van Beethoven;"Sonata No. 4 in E-flat Major; Op. 7; I. Allegro molto e con brio";train;2017;2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--2.midi;2017/MIDI-Unprocessed_061_PIANO061_MID--AUDIO-split_07-07-17_Piano-e_2-05_wav--2.wav;333.371.229.721
Ludwig van Beethoven;"Sonata No. 5 in C Minor; Op. 10 No. 1; First Movement";test;2011;2011/MIDI-Unprocessed_23_R1_2011_MID--AUDIO_R1-D9_03_Track03_wav.midi;2011/MIDI-Unprocessed_23_R1_2011_MID--AUDIO_R1-D9_03_Track03_wav.wav;271.508.809.687
Ludwig van Beethoven;"Sonata No. 5 in C Minor; Op. 10 No. 1; I. Allegro molto e con brio";test;2015;2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--2.midi;2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_16_R1_2015_wav--2.wav;236.041.666.667
Ludwig van Beethoven;"Sonata No. 7 in D Major; Op. 10 No. 3";train;2018;2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--1.midi;2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--1.wav;125.406.391.687
Ludwig van Beethoven;"Sonata No. 7 in D Major; Op. 10 No. 3; 1st mov.";train;2013;2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--1.midi;2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_06_R1_2013_wav--1.wav;283.606.821.094
Ludwig van Beethoven;"Sonata No. 7 in D Major; Op. 10 No. 3; 1st mov.";train;2013;2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--2.midi;2013/ORIG-MIDI_01_7_7_13_Group__MID--AUDIO_13_R1_2013_wav--2.wav;397.789.399.219
Ludwig van Beethoven;"Sonata No. 7 in D Major; Op. 10 No. 3; First Movement";train;2011;2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_15_Track15_wav.midi;2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_15_Track15_wav.wav;278.132.734.688
Ludwig van Beethoven;"Sonata No. 7; Op. 10 No. 3 in D Major; I. Presto";train;2017;2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.midi;2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.wav;304.532.695.817
Ludwig van Beethoven;"Sonata No. 7; Op. 10 No. 3 in D Major; I. Presto";train;2017;2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--2.midi;2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--2.wav;2.891.011.475
Ludwig van Beethoven;"Sonata No. 8 in C Minor; Op.13";test;2009;2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.midi;2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.wav;921.498.811.406
Ludwig van Beethoven;Sonata Op. 10/3;train;2006;2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_02_Track02_wav.midi;2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_02_Track02_wav.wav;140.596.413.891
Ludwig van Beethoven;Sonata Op. 101;train;2006;2006/MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_02_Track02_wav.midi;2006/MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_02_Track02_wav.wav;125.610.718.406
Ludwig van Beethoven;Sonata Op. 110;train;2006;2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_02_Track02_wav.midi;2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_02_Track02_wav.wav;107.570.805.891
Ludwig van Beethoven;"Sonata Op. 31; No. 3 in E-flat Major";test;2004;2004/MIDI-Unprocessed_XP_15_R1_2004_03_ORIG_MID--AUDIO_15_R1_2004_03_Track03_wav.midi;2004/MIDI-Unprocessed_XP_15_R1_2004_03_ORIG_MID--AUDIO_15_R1_2004_03_Track03_wav.wav;111.890.161.376
Ludwig van Beethoven;Sonata Op. 54 in F Major;train;2004;2004/MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_01_Track01_wav.midi;2004/MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_01_Track01_wav.wav;534.516.585.565
Ludwig van Beethoven;Sonata Op. 78;train;2006;2006/MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.midi;2006/MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.wav;470.609.839.219
Ludwig van Beethoven;"Sonata Op. 81 No. 26; 'Les Adieux'";train;2004;2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--2.midi;2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--2.wav;370.492.842.696
Ludwig van Beethoven;"Sonata Op. 81 No. 26; 'Les Adieux'";train;2004;2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_03_Track03_wav.midi;2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_03_Track03_wav.wav;563.933.165.452
Ludwig van Beethoven;"Sonata in A-flat; Op. 110";train;2004;2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_02_Track02_wav.midi;2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_02_Track02_wav.wav;362.762.818.735
Ludwig van Beethoven;"Sonata in A-flat; Op. 110";train;2004;2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_03_Track03_wav.midi;2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_03_Track03_wav.wav;732.784.163.067
Ludwig van Beethoven;"Sonata in A-flat; Op. 110";train;2009;2009/MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_01_WAV.midi;2009/MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_01_WAV.wav;118.300.228.922
Ludwig van Beethoven;"Sonata in C Major; Op. 2 No. 3; 1st mov.";test;2013;2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.midi;2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.wav;4.229.696.625
Ludwig van Beethoven;"Sonata in C Major; Op. 53 'Waldstein'";train;2004;2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_10_Track10_wav.midi;2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_10_Track10_wav.wav;804.745.489.242
Ludwig van Beethoven;"Sonata in D Minor; Op. 31 No. 2 ""Tempest""";train;2018;2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.midi;2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.wav;145.139.945.672
Ludwig van Beethoven;"Sonata in D minor; Op. 31; No. 2";train;2004;2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_02_Track02_wav.midi;2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_02_Track02_wav.wav;497.066.909.717
Ludwig van Beethoven;"Sonata in D minor; Op. 31; No. 2";train;2004;2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.midi;2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.wav;781.777.608.279
Ludwig van Beethoven;"Sonata in E Major; Op. 109";train;2018;2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.midi;2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.wav;111.477.319.078
Ludwig van Beethoven;"Sonata in E Major; Op. 14; No. 1";test;2009;2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.midi;2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.wav;753.739.897.969
